,date,sender,transaction_amount,balance,transaction_type
26827,14-12-2022,Bob,105.53,7759.920063,deposit
26828,14-12-2022,Charlie,95.87,7773.918663,deposit
26829,14-12-2022,Eve,56.97,7699.46988,deposit
26830,14-12-2022,David,169.29,7946.537585,deposit
26831,15-12-2022,Alice,258.53,7846.391896,deposit
26832,15-12-2022,Alice,6.96,7527.91851,deposit
26833,15-12-2022,Alice,149.96,7430.240587,withdrawal
26834,15-12-2022,Alice,79.99,7446.652032,withdrawal
26835,15-12-2022,Eve,32.72,7665.250916,deposit
26836,15-12-2022,Bob,442.67,8026.062574,deposit
26837,15-12-2022,Bob,269.83,7380.413508,withdrawal
26838,15-12-2022,Charlie,296.65,7776.831933,deposit
26839,15-12-2022,Eve,114.5,7574.417722,deposit
26840,16-12-2022,Alice,166.47,7287.509258,withdrawal
26841,16-12-2022,Bob,19.7,7494.090647,withdrawal
26842,16-12-2022,Charlie,122.42,7706.724865,deposit
26843,16-12-2022,Bob,18.98,7453.746344,deposit
26844,16-12-2022,Charlie,30,7562.638444,withdrawal
26845,16-12-2022,Eve,209.02,7628.283754,deposit
26846,16-12-2022,Eve,77.89,7723.087846,deposit
26847,17-12-2022,Bob,35.49,7980.942923,deposit
26848,17-12-2022,David,258.32,8247.028364,deposit
26849,17-12-2022,Charlie,403.5,8468.408613,deposit
26850,17-12-2022,Charlie,47.83,8074.918404,deposit
26851,17-12-2022,Eve,159.06,8241.369283,deposit
26852,17-12-2022,Bob,1.83,8059.785276,withdrawal
26853,17-12-2022,Charlie,90.69,7689.30605,withdrawal
26854,17-12-2022,Eve,69.05,8153.804436,deposit
26855,17-12-2022,Eve,158.01,7470.250445,withdrawal
26856,17-12-2022,David,263.79,7716.116466,deposit
26857,17-12-2022,Bob,402.1,7119.4409,withdrawal
26858,17-12-2022,Eve,267.53,7511.376368,withdrawal
26859,17-12-2022,Alice,0.09,7691.458854,withdrawal
26860,17-12-2022,Charlie,297.94,7797.393022,deposit
26861,17-12-2022,Eve,54.84,7559.236338,withdrawal
26862,18-12-2022,Eve,89.28,8245.149165,deposit
26863,18-12-2022,Bob,390.15,7799.655471,withdrawal
26864,18-12-2022,David,19.87,8131.786611,withdrawal
26865,18-12-2022,David,18.03,8249.973681,withdrawal
26866,18-12-2022,Bob,76.09,7965.702837,withdrawal
26867,18-12-2022,Eve,25.19,8093.850881,deposit
26868,18-12-2022,Alice,451.46,7474.753221,withdrawal
26869,18-12-2022,Charlie,216.68,7846.47378,withdrawal
26870,18-12-2022,Alice,924.58,8895.704886,deposit
26871,18-12-2022,David,256.58,8376.822559,deposit
26872,19-12-2022,Bob,61.87,7892.493351,withdrawal
26873,19-12-2022,Alice,243.5,8117.002885,deposit
26874,19-12-2022,Eve,90.72,7822.996043,withdrawal
26875,19-12-2022,Eve,216.02,8224.245816,deposit
26876,19-12-2022,Bob,212.79,8362.550409,deposit
26877,19-12-2022,Bob,45.53,7890.376458,withdrawal
26878,19-12-2022,David,132.7,7866.061164,withdrawal
26879,19-12-2022,Bob,40.62,7980.362614,deposit
26880,19-12-2022,Eve,154.37,8177.213196,deposit
26881,20-12-2022,David,14.52,7819.468374,withdrawal
26882,20-12-2022,David,10.68,8108.982233,deposit
26883,20-12-2022,Alice,40.92,7953.112121,deposit
26884,20-12-2022,Alice,1.02,7816.308028,withdrawal
26885,20-12-2022,Charlie,98.07,8255.434409,deposit
26886,20-12-2022,Charlie,87.34,7732.122006,withdrawal
26887,20-12-2022,Bob,86.95,7821.454085,withdrawal
26888,20-12-2022,Eve,113.68,7815.475185,withdrawal
26889,20-12-2022,Alice,195.89,8154.294351,deposit
26890,20-12-2022,David,329.72,7515.202284,withdrawal
26891,20-12-2022,David,0.02,7818.197252,deposit
26892,20-12-2022,David,422.55,7421.548282,withdrawal
26893,20-12-2022,David,81.29,7773.617832,withdrawal
26894,20-12-2022,Eve,679.63,8497.991124,deposit
26895,21-12-2022,David,344.65,8789.360016,deposit
26896,21-12-2022,David,108.04,8491.292799,withdrawal
26897,21-12-2022,David,312.53,8883.375778,deposit
26898,21-12-2022,Bob,208.3,8472.905709,withdrawal
26899,21-12-2022,Bob,304.58,8525.706784,deposit
26900,21-12-2022,David,826.11,7420.113171,withdrawal
26901,21-12-2022,Bob,12.32,8178.836083,deposit
26902,21-12-2022,Charlie,108.78,8167.108279,withdrawal
26903,22-12-2022,David,17.66,8427.884204,withdrawal
26904,22-12-2022,Eve,8.89,8469.828561,deposit
26905,22-12-2022,Charlie,168.75,8251.704636,withdrawal
26906,22-12-2022,Alice,43.74,8351.137931,withdrawal
26907,22-12-2022,Bob,828.2,7474.133356,withdrawal
26908,22-12-2022,Charlie,3.29,8300.321757,withdrawal
26909,22-12-2022,Charlie,230.66,8719.419712,deposit
26910,23-12-2022,Eve,287.06,8042.112461,withdrawal
26911,23-12-2022,David,570.64,7390.600169,withdrawal
26912,23-12-2022,Eve,147.32,8203.678993,deposit
26913,23-12-2022,David,6.75,8283.756846,withdrawal
26914,23-12-2022,Alice,200.38,8394.266342,deposit
26915,23-12-2022,Charlie,188.77,8370.346549,deposit
26916,23-12-2022,Alice,8.67,8324.350739,withdrawal
26917,23-12-2022,Alice,276.08,7967.756189,withdrawal
26918,23-12-2022,Alice,108.96,8402.103451,deposit
26919,24-12-2022,Alice,49.12,7959.427997,deposit
26920,24-12-2022,David,16.13,8117.490081,deposit
26921,24-12-2022,Eve,294.78,7732.932624,withdrawal
26922,24-12-2022,Bob,270.53,7859.199781,withdrawal
26923,24-12-2022,Bob,98.91,8171.360115,deposit
26924,24-12-2022,David,354.68,8376.257128,deposit
26925,24-12-2022,Bob,157.01,7920.570597,withdrawal
26926,25-12-2022,Eve,516.77,8365.383279,deposit
26927,25-12-2022,Alice,128.66,8116.814581,deposit
26928,25-12-2022,Charlie,590.32,7484.299645,withdrawal
26929,25-12-2022,Eve,75.24,8053.315789,deposit
26930,25-12-2022,David,1097.97,9051.685543,deposit
26931,25-12-2022,Bob,345.03,7776.525739,withdrawal
26932,25-12-2022,Eve,117.45,8031.005117,withdrawal
26933,25-12-2022,Alice,50.69,7965.583845,withdrawal
26934,25-12-2022,David,20.66,8136.555611,withdrawal
26935,25-12-2022,Charlie,129.01,8016.939648,withdrawal
26936,25-12-2022,Bob,17.86,7976.281151,withdrawal
26937,26-12-2022,Alice,51.52,8126.869449,withdrawal
26938,26-12-2022,Bob,156.13,8370.141606,deposit
26939,26-12-2022,Charlie,202.92,7994.111071,withdrawal
26940,26-12-2022,Charlie,31.54,8075.548814,withdrawal
26941,26-12-2022,Charlie,278.14,7780.225266,withdrawal
26942,26-12-2022,Eve,115.96,8061.416547,deposit
26943,26-12-2022,Bob,587.1,8728.416149,deposit
26944,26-12-2022,David,337.18,8326.786899,deposit
26945,27-12-2022,Alice,81.55,8366.571311,deposit
26946,27-12-2022,Eve,311.36,8529.392093,deposit
26947,27-12-2022,Eve,2.81,8156.358002,withdrawal
26948,27-12-2022,Eve,193.97,8356.660661,deposit
26949,27-12-2022,Eve,236.17,8452.060645,deposit
26950,27-12-2022,Bob,460.1,8647.513414,deposit
26951,27-12-2022,Eve,282.5,8635.761633,deposit
26952,27-12-2022,Bob,103.11,8321.819668,withdrawal
26953,28-12-2022,Eve,152.79,8460.205307,deposit
26954,28-12-2022,Eve,468.14,7996.130976,withdrawal
26955,28-12-2022,Eve,114.84,8390.770424,withdrawal
26956,28-12-2022,David,403.63,8015.943167,withdrawal
26957,28-12-2022,Bob,243.59,8194.145024,withdrawal
26958,28-12-2022,David,15.32,8411.627106,withdrawal
26959,28-12-2022,Eve,176.74,8257.571085,withdrawal
26960,28-12-2022,Charlie,196.42,8253.224507,withdrawal
26961,28-12-2022,Bob,290.13,8050.723857,withdrawal
26962,28-12-2022,Eve,155.17,8774.156894,deposit
26963,29-12-2022,David,298.45,8938.405084,deposit
26964,29-12-2022,Bob,27.28,8684.572003,withdrawal
26965,29-12-2022,Charlie,6.65,8678.524939,withdrawal
26966,29-12-2022,Bob,1365.69,10112.98562,deposit
26967,29-12-2022,Eve,11.16,8418.284115,withdrawal
26968,29-12-2022,Eve,18.45,8402.757167,deposit
26969,29-12-2022,Charlie,319.6,8860.982789,deposit
26970,30-12-2022,Bob,21.69,8171.972572,deposit
26971,30-12-2022,Eve,442.19,7733.233119,withdrawal
26972,30-12-2022,Bob,10.33,8192.689953,deposit
26973,30-12-2022,Charlie,324.34,8379.221353,deposit
26974,30-12-2022,Charlie,222.75,8335.512262,deposit
26975,30-12-2022,Bob,30.6,8262.406844,deposit
26976,30-12-2022,David,12.28,8166.548393,withdrawal
26977,30-12-2022,Bob,156.01,8255.511356,withdrawal
26978,30-12-2022,Charlie,532.17,7681.516704,withdrawal
26979,30-12-2022,David,620.91,8848.344763,deposit
26980,30-12-2022,David,608.88,8952.716381,deposit
26981,30-12-2022,Charlie,73.18,8517.765,deposit
26982,30-12-2022,Bob,404.56,8842.539427,deposit
26983,30-12-2022,Bob,64.29,8093.293728,withdrawal
26984,31-12-2022,Bob,97.82,8518.543335,deposit
26985,31-12-2022,David,149.53,8205.975169,withdrawal
26986,31-12-2022,Charlie,49.18,8378.319961,deposit
26987,31-12-2022,Bob,81.53,8160.01718,withdrawal
26988,31-12-2022,Alice,920.24,9268.071742,deposit
26989,31-12-2022,Alice,151.13,8187.762449,withdrawal
26990,31-12-2022,Eve,275.11,8028.055328,withdrawal
26991,31-12-2022,Alice,61.63,8319.652854,withdrawal
26992,01-01-2023,Bob,353.81,8160.499174,withdrawal
26993,01-01-2023,Alice,449.79,8247.726296,withdrawal
26994,01-01-2023,Bob,680.25,8016.623096,withdrawal
26995,01-01-2023,Alice,341.03,8435.312842,withdrawal
26996,01-01-2023,Bob,187.36,8464.832438,withdrawal
26997,01-01-2023,David,190.18,8572.267772,withdrawal
26998,01-01-2023,Eve,41.28,8584.093269,withdrawal
26999,02-01-2023,Bob,125.8,8656.505235,deposit
27000,02-01-2023,David,97.33,8408.043131,withdrawal
27001,02-01-2023,David,60.57,8628.45544,deposit
27002,02-01-2023,Charlie,1179.92,9690.870476,deposit
27003,02-01-2023,Eve,61.09,8629.089958,deposit
27004,03-01-2023,Alice,142.13,8476.379619,withdrawal
27005,03-01-2023,Eve,158.86,8328.050576,withdrawal
27006,03-01-2023,Alice,198.87,8331.18715,withdrawal
27007,03-01-2023,David,63.02,8549.402271,withdrawal
27008,03-01-2023,Bob,83.76,8580.059861,deposit
27009,03-01-2023,Alice,71.44,8673.939013,deposit
27010,03-01-2023,David,58.17,8574.515248,deposit
27011,03-01-2023,Eve,647.83,7802.874912,withdrawal
27012,03-01-2023,David,229.74,8278.058409,withdrawal
27013,03-01-2023,David,81.74,8573.298345,deposit
27014,03-01-2023,Bob,233.12,8241.33438,withdrawal
27015,03-01-2023,Charlie,92.62,8589.831087,deposit
27016,04-01-2023,Charlie,38.18,8516.938019,withdrawal
27017,04-01-2023,Charlie,137.07,8593.974182,deposit
27018,04-01-2023,David,234.65,8794.156477,deposit
27019,04-01-2023,Bob,87.31,8702.64035,deposit
27020,04-01-2023,Charlie,322.48,8850.541892,deposit
27021,04-01-2023,Eve,37.2,8555.901048,withdrawal
27022,04-01-2023,Charlie,31.69,8515.572538,deposit
27023,04-01-2023,Charlie,143.92,8427.820345,withdrawal
27024,05-01-2023,Eve,252.66,8269.408632,withdrawal
27025,05-01-2023,Alice,8.21,8932.236127,deposit
27026,05-01-2023,Eve,160.94,9130.197414,deposit
27027,05-01-2023,Alice,279.62,8323.282271,withdrawal
27028,05-01-2023,Alice,110.92,8361.050274,withdrawal
27029,05-01-2023,Alice,18.43,8748.396074,deposit
27030,05-01-2023,Eve,31.78,8608.271629,withdrawal
27031,05-01-2023,David,45.76,8496.767299,withdrawal
27032,05-01-2023,Bob,79.34,8379.845381,withdrawal
27033,05-01-2023,Charlie,256.79,8301.6783,withdrawal
27034,05-01-2023,Eve,61.42,8606.732168,deposit
27035,05-01-2023,Bob,45.19,8536.696484,deposit
27036,05-01-2023,Alice,673.95,7911.621273,withdrawal
27037,06-01-2023,Eve,367.26,9535.681641,deposit
27038,06-01-2023,Charlie,10.9,8986.313837,withdrawal
27039,06-01-2023,David,9.17,8982.797168,deposit
27040,06-01-2023,David,474.35,8461.313969,withdrawal
27041,06-01-2023,Charlie,245.5,9198.886468,deposit
27042,06-01-2023,Bob,73.51,9135.251692,deposit
27043,06-01-2023,Eve,160.89,8833.552719,withdrawal
27044,06-01-2023,Bob,327.74,9375.352684,deposit
27045,06-01-2023,Charlie,230.5,8866.173181,withdrawal
27046,06-01-2023,David,3.13,9006.704072,deposit
27047,07-01-2023,David,203.39,8904.128588,withdrawal
27048,07-01-2023,Charlie,248.6,9314.859921,deposit
27049,07-01-2023,Eve,236.88,9303.829087,deposit
27050,07-01-2023,Alice,495.74,9524.642605,deposit
27051,07-01-2023,Bob,36.17,9164.801145,withdrawal
27052,07-01-2023,Eve,167.53,9481.189906,deposit
27053,07-01-2023,Alice,157.36,9664.488274,deposit
27054,07-01-2023,Alice,7.12,9315.654718,withdrawal
27055,08-01-2023,Eve,29,8873.87159,withdrawal
27056,08-01-2023,Eve,172.23,8786.454619,withdrawal
27057,08-01-2023,David,52.74,8847.87046,withdrawal
27058,08-01-2023,Eve,506.94,8358.452992,withdrawal
27059,08-01-2023,Bob,210.96,8734.042599,withdrawal
27060,08-01-2023,Charlie,36.46,9159.7807,withdrawal
27061,08-01-2023,David,11.51,9238.43458,deposit
27062,08-01-2023,David,55.24,9228.872548,withdrawal
27063,08-01-2023,Charlie,80.84,9232.131424,deposit
27064,08-01-2023,Charlie,58.61,9121.496337,withdrawal
27065,08-01-2023,Eve,46.46,9002.774896,deposit
27066,09-01-2023,Bob,34.3,9035.784198,withdrawal
27067,09-01-2023,Charlie,317.08,9398.794775,deposit
27068,09-01-2023,Bob,14.84,8868.996085,withdrawal
27069,09-01-2023,Eve,267.57,9189.351264,deposit
27070,09-01-2023,David,99.9,8951.609905,deposit
27071,10-01-2023,Alice,198.2,8601.261052,withdrawal
27072,10-01-2023,Charlie,181.93,8494.483057,withdrawal
27073,10-01-2023,Alice,239.45,8461.706673,withdrawal
27074,10-01-2023,Bob,211.87,8998.210372,deposit
27075,10-01-2023,Bob,186.94,8930.586968,deposit
27076,10-01-2023,Alice,48.03,8784.781092,deposit
27077,10-01-2023,David,102.85,8826.148903,withdrawal
27078,10-01-2023,Alice,5.3,8707.332814,withdrawal
27079,10-01-2023,Alice,1.07,8743.741884,deposit
27080,10-01-2023,Alice,91.24,8904.964496,withdrawal
27081,10-01-2023,Eve,125.29,8658.878725,withdrawal
27082,10-01-2023,Charlie,315.91,9059.156516,deposit
27083,11-01-2023,David,442.85,8632.39102,withdrawal
27084,11-01-2023,Charlie,395.78,8732.699518,withdrawal
27085,11-01-2023,Charlie,8.8,8929.460667,withdrawal
27086,11-01-2023,Eve,960.37,8069.699974,withdrawal
27087,11-01-2023,Eve,16.59,8724.270098,withdrawal
27088,11-01-2023,David,87.06,8653.503072,withdrawal
27089,11-01-2023,David,218.48,8363.332699,withdrawal
27090,11-01-2023,David,526.71,9358.610375,deposit
27091,11-01-2023,David,174.22,8644.931222,withdrawal
27092,11-01-2023,Alice,88.21,8573.093765,withdrawal
27093,12-01-2023,Charlie,59.78,9391.317594,withdrawal
27094,12-01-2023,Eve,1.82,9661.669454,deposit
27095,12-01-2023,Bob,134.52,9620.399408,deposit
27096,12-01-2023,Bob,686.81,9953.896232,deposit
27097,12-01-2023,Bob,262.03,9465.269808,deposit
27098,12-01-2023,Alice,228.38,9300.939575,deposit
27099,12-01-2023,Eve,54.64,8926.672655,withdrawal
27100,12-01-2023,Alice,29.8,9153.2958,deposit
27101,12-01-2023,David,140.94,9126.590408,withdrawal
27102,13-01-2023,Bob,68.26,9265.480078,withdrawal
27103,13-01-2023,Eve,135.52,9503.000104,deposit
27104,13-01-2023,Alice,368.06,9734.758494,deposit
27105,13-01-2023,Eve,344.72,9072.33264,withdrawal
27106,13-01-2023,David,403.93,9370.983101,withdrawal
27107,13-01-2023,Alice,297.31,9735.822301,deposit
27108,13-01-2023,David,305.15,9928.189526,deposit
27109,13-01-2023,Alice,100.61,9522.313533,withdrawal
27110,13-01-2023,Bob,179.1,9643.658026,deposit
27111,13-01-2023,Alice,8.91,9422.37298,deposit
27112,14-01-2023,Alice,420.41,9683.082545,deposit
27113,14-01-2023,Charlie,341.05,9741.783876,deposit
27114,14-01-2023,David,853.6,8369.402654,withdrawal
27115,14-01-2023,Eve,567.41,9935.230859,deposit
27116,14-01-2023,Bob,142.76,9549.85812,deposit
27117,14-01-2023,David,121.41,9342.010963,withdrawal
27118,14-01-2023,David,520.44,9810.848968,deposit
27119,14-01-2023,David,707.36,9966.964834,deposit
27120,14-01-2023,David,95.38,9245.472261,withdrawal
27121,14-01-2023,Bob,21.38,9428.808845,deposit
27122,14-01-2023,Charlie,1030.03,10439.83747,deposit
27123,15-01-2023,Alice,10.54,9076.030858,withdrawal
27124,15-01-2023,Alice,288.64,9363.225576,deposit
27125,15-01-2023,Charlie,226.03,8857.429351,withdrawal
27126,15-01-2023,Eve,41.51,9093.317861,withdrawal
27127,15-01-2023,Charlie,7.08,9037.954773,withdrawal
27128,15-01-2023,Charlie,128.9,9279.244455,deposit
27129,15-01-2023,Bob,823.84,10021.86458,deposit
27130,15-01-2023,Eve,901.14,8296.241868,withdrawal
27131,15-01-2023,Eve,194.13,9058.404031,withdrawal
27132,15-01-2023,Alice,72.42,9096.992305,deposit
27133,16-01-2023,David,61.68,9122.942747,deposit
27134,16-01-2023,David,137.83,9076.408669,deposit
27135,16-01-2023,Eve,20.5,8931.28211,deposit
27136,16-01-2023,Eve,7.39,8874.562927,deposit
27137,16-01-2023,Eve,130.71,9002.554575,deposit
27138,16-01-2023,David,435.64,9310.231286,deposit
27139,16-01-2023,Eve,104.96,9072.090646,deposit
27140,16-01-2023,Eve,44.7,8993.720391,deposit
27141,17-01-2023,Bob,225.83,9387.471115,deposit
27142,17-01-2023,David,190.26,9333.597692,deposit
27143,17-01-2023,Charlie,124.27,9239.987528,deposit
27144,17-01-2023,Bob,203.12,8902.581753,withdrawal
27145,17-01-2023,Eve,8.45,9077.61192,withdrawal
27146,17-01-2023,David,256.48,9398.793464,deposit
27147,17-01-2023,David,104.97,9099.171003,deposit
27148,17-01-2023,Eve,6.25,9130.197332,deposit
27149,18-01-2023,David,36.24,9304.21326,withdrawal
27150,18-01-2023,Charlie,154.76,9506.511614,deposit
27151,18-01-2023,Bob,94.94,9048.397181,withdrawal
27152,18-01-2023,Charlie,23.42,9297.067031,deposit
27153,18-01-2023,Alice,27.41,9396.203513,deposit
27154,18-01-2023,Bob,207.32,9182.663531,withdrawal
27155,18-01-2023,Bob,630.34,9956.346868,deposit
27156,18-01-2023,Bob,22.48,9286.144146,withdrawal
27157,18-01-2023,Alice,136.6,9265.331162,withdrawal
27158,19-01-2023,Charlie,186.65,9537.310657,deposit
27159,19-01-2023,Bob,271.35,9598.961643,deposit
27160,19-01-2023,Eve,11.68,9530.519679,deposit
27161,19-01-2023,David,157.8,9767.245922,deposit
27162,19-01-2023,Charlie,66.15,9314.716411,withdrawal
27163,19-01-2023,Alice,56.98,9542.494721,deposit
27164,19-01-2023,Alice,50.84,9643.232929,deposit
27165,20-01-2023,Charlie,271.67,9893.74695,deposit
27166,20-01-2023,Charlie,246.27,9804.487954,deposit
27167,20-01-2023,Bob,620.9,10187.74666,deposit
27168,20-01-2023,Bob,65.52,9613.617078,deposit
27169,20-01-2023,Charlie,49.14,9342.151464,withdrawal
27170,20-01-2023,Charlie,97.17,9451.472193,deposit
27171,20-01-2023,Charlie,153.71,9254.79563,withdrawal
27172,21-01-2023,Alice,130.2,9321.93138,withdrawal
27173,21-01-2023,Charlie,140.25,9745.578712,deposit
27174,21-01-2023,Eve,9.84,9722.327637,withdrawal
27175,21-01-2023,David,192.22,9526.238912,withdrawal
27176,21-01-2023,Alice,53.29,9657.943077,deposit
27177,21-01-2023,Alice,105.41,9611.548349,withdrawal
27178,22-01-2023,Bob,45.91,9424.157711,deposit
27179,22-01-2023,David,163.53,9506.855574,deposit
27180,22-01-2023,Eve,78.78,9411.409651,deposit
27181,22-01-2023,Bob,346.09,9892.802057,deposit
27182,22-01-2023,David,44.99,9229.621677,withdrawal
27183,22-01-2023,Alice,214.15,9221.758078,withdrawal
27184,22-01-2023,Alice,42.66,9521.455685,withdrawal
27185,22-01-2023,Alice,83.13,9603.711982,deposit
27186,22-01-2023,Bob,173.53,9361.357478,withdrawal
27187,22-01-2023,David,321.2,9791.156901,deposit
27188,23-01-2023,Charlie,139.97,9457.931517,withdrawal
27189,23-01-2023,Charlie,594.86,9085.402623,withdrawal
27190,23-01-2023,Alice,145.77,9790.314535,deposit
27191,23-01-2023,Charlie,39.73,9454.093493,deposit
27192,23-01-2023,David,640.67,8933.136172,withdrawal
27193,23-01-2023,Charlie,543.22,8719.998731,withdrawal
27194,23-01-2023,Bob,91.59,9234.629138,withdrawal
27195,23-01-2023,Charlie,109.81,9154.531355,withdrawal
27196,23-01-2023,David,50.59,9236.961042,withdrawal
27197,24-01-2023,Eve,232.44,9455.019028,withdrawal
27198,24-01-2023,Bob,354.68,10016.6526,deposit
27199,24-01-2023,Alice,216.69,9472.954362,withdrawal
27200,24-01-2023,Charlie,55.34,9594.885221,withdrawal
27201,24-01-2023,Charlie,179.32,9448.903592,withdrawal
27202,24-01-2023,David,72.18,9528.01734,withdrawal
27203,24-01-2023,Charlie,2.06,9525.082903,deposit
27204,24-01-2023,Eve,42.23,9501.84989,deposit
27205,24-01-2023,Alice,203.33,9862.694588,deposit
27206,25-01-2023,Bob,338.26,9344.467079,withdrawal
27207,25-01-2023,Eve,693.23,10407.39451,deposit
27208,25-01-2023,Bob,565.37,9096.39257,withdrawal
27209,25-01-2023,Alice,88.97,9722.767291,deposit
27210,25-01-2023,Eve,312.23,9355.324083,withdrawal
27211,25-01-2023,Alice,150.67,9861.032389,deposit
27212,25-01-2023,Alice,73.52,9654.630856,withdrawal
27213,25-01-2023,Alice,260.29,9994.142839,deposit
27214,25-01-2023,Bob,8.73,9633.415227,deposit
27215,26-01-2023,Eve,719.97,9064.792818,withdrawal
27216,26-01-2023,Eve,34.25,9599.169014,deposit
27217,26-01-2023,David,25.71,9589.034128,withdrawal
27218,26-01-2023,Eve,416.02,9253.308023,withdrawal
27219,26-01-2023,Bob,96.62,9909.905982,deposit
27220,26-01-2023,David,88.38,9947.338647,deposit
27221,26-01-2023,Alice,152.57,9979.708139,deposit
27222,26-01-2023,Alice,120.08,10061.4938,deposit
27223,26-01-2023,Charlie,50.47,9901.805548,withdrawal
27224,26-01-2023,Eve,372.37,9571.999274,withdrawal
27225,27-01-2023,Bob,84.93,9967.585669,withdrawal
27226,27-01-2023,Bob,25.09,10031.12879,deposit
27227,27-01-2023,Eve,275.27,9743.579796,withdrawal
27228,27-01-2023,Charlie,479.95,9452.232283,withdrawal
27229,27-01-2023,Eve,9.85,9962.313888,withdrawal
27230,28-01-2023,Alice,162.71,9766.791749,withdrawal
27231,28-01-2023,David,188.07,9969.024593,withdrawal
27232,28-01-2023,Alice,21.07,10205.09104,deposit
27233,28-01-2023,Eve,644.99,9468.853373,withdrawal
27234,28-01-2023,David,150.82,9982.360508,withdrawal
